,u,i,ts,label,idx
16134,768,819,2054684,0,16135
16135,454,830,2054724,0,16136
16136,621,719,2054742,0,16137
16137,621,834,2054762,0,16138
16138,768,819,2054794,0,16139
16139,557,583,2054808,0,16140
16140,621,470,2054819,0,16141
16141,325,924,2054897,0,16142
16142,615,765,2054933,0,16143
16143,924,830,2054966,0,16144
16144,325,783,2055073,0,16145
16145,768,819,2055137,0,16146
16146,741,711,2055217,0,16147
16147,95,938,2055232,0,16148
16148,237,308,2055268,0,16149
16149,835,492,2055335,0,16150
16150,679,404,2055344,0,16151
16151,725,928,2055355,0,16152
16152,719,621,2055377,0,16153
16153,934,128,2055411,0,16154
16154,874,254,2055435,0,16155
16155,719,802,2055439,0,16156
16156,719,802,2055440,0,16157
16157,679,404,2055449,0,16158
16158,794,598,2055455,0,16159
16159,621,719,2055468,0,16160
16160,719,621,2055548,0,16161
16161,934,437,2055560,0,16162
16162,934,460,2055598,0,16163
16163,783,325,2055659,0,16164
16164,783,103,2055678,0,16165
16165,638,939,2055745,0,16166
16166,802,719,2055793,0,16167
16167,325,783,2055828,0,16168
16168,598,794,2055876,0,16169
16169,719,802,2055893,0,16170
16170,621,719,2055929,0,16171
16171,938,95,2056104,0,16172
16172,719,621,2056105,0,16173
16173,915,393,2056113,0,16174
16174,928,191,2056166,0,16175
16175,725,928,2056304,0,16176
16176,783,325,2056376,0,16177
16177,172,598,2056428,0,16178
16178,325,783,2056475,0,16179
16179,874,191,2056714,0,16180
16180,874,74,2056736,0,16181
16181,303,212,2056759,0,16182
16182,325,874,2056887,0,16183
16183,824,774,2057000,0,16184
16184,824,774,2057028,0,16185
16185,774,824,2057100,0,16186
16186,325,760,2057109,0,16187
16187,774,824,2057113,0,16188
16188,802,719,2057136,0,16189
16189,308,638,2057146,0,16190
16190,760,325,2057150,0,16191
16191,824,774,2057173,0,16192
16192,128,934,2057184,0,16193
16193,325,760,2057216,0,16194
16194,760,325,2057249,0,16195
16195,774,824,2057259,0,16196
16196,638,308,2057259,0,16197
16197,719,802,2057270,0,16198
16198,325,760,2057307,0,16199
16199,760,325,2057332,0,16200
16200,74,940,2057335,0,16201
16201,802,719,2057338,0,16202
16202,824,774,2057344,0,16203
16203,719,802,2057477,0,16204
16204,774,824,2057483,0,16205
16205,938,325,2057630,0,16206
16206,325,938,2057734,0,16207
16207,370,278,2057826,0,16208
16208,874,325,2057851,0,16209
16209,787,720,2057876,0,16210
16210,599,41,2057927,0,16211
16211,325,874,2057928,0,16212
16212,679,174,2057956,0,16213
16213,936,687,2058019,0,16214
16214,732,928,2058055,0,16215
16215,375,32,2058087,0,16216
16216,928,732,2058106,0,16217
16217,638,758,2058203,0,16218
16218,675,462,2058206,0,16219
16219,638,355,2058383,0,16220
16220,308,561,2058604,0,16221
16221,145,719,2058610,0,16222
16222,638,940,2058746,0,16223
16223,308,431,2058782,0,16224
16224,638,51,2058790,0,16225
16225,802,719,2058883,0,16226
16226,638,940,2058899,0,16227
16227,638,940,2058978,0,16228
16228,934,128,2059059,0,16229
16229,638,940,2059142,0,16230
16230,638,724,2059181,0,16231
16231,941,816,2059217,0,16232
16232,941,816,2059244,0,16233
16233,941,816,2059248,0,16234
16234,431,308,2059285,0,16235
16235,495,103,2059302,0,16236
16236,51,638,2059363,0,16237
16237,941,926,2059503,0,16238
16238,940,638,2059623,0,16239
16239,583,557,2059647,0,16240
16240,942,651,2059856,0,16241
16241,942,646,2059919,0,16242
16242,942,943,2059969,0,16243
16243,942,650,2060007,0,16244
16244,934,437,2060110,0,16245
16245,325,941,2060140,0,16246
16246,408,254,2060204,0,16247
16247,944,128,2060342,0,16248
16248,408,388,2060438,0,16249
16249,557,583,2060450,0,16250
16250,73,74,2061113,0,16251
16251,283,194,2061119,0,16252
16252,283,445,2061192,0,16253
16253,704,924,2061289,0,16254
16254,770,386,2061300,0,16255
16255,873,224,2061305,0,16256
16256,445,283,2061350,0,16257
16257,770,686,2061377,0,16258
16258,283,445,2061442,0,16259
16259,408,388,2061443,0,16260
16260,770,928,2061458,0,16261
16261,847,97,2061465,0,16262
16262,770,928,2061487,0,16263
16263,770,513,2061508,0,16264
16264,445,283,2061593,0,16265
16265,283,445,2061644,0,16266
16266,445,283,2061723,0,16267
16267,283,445,2061920,0,16268
16268,388,408,2062014,0,16269
16269,283,297,2062092,0,16270
16270,557,513,2062129,0,16271
16271,445,283,2062141,0,16272
16272,557,445,2062372,0,16273
16273,945,625,2062715,0,16274
16274,404,679,2063145,0,16275
16275,172,638,2063368,0,16276
16276,738,191,2063397,0,16277
16277,404,679,2063438,0,16278
16278,625,945,2063918,0,16279
16279,345,518,2064012,0,16280
16280,345,518,2064048,0,16281
16281,345,346,2064100,0,16282
16282,783,325,2064369,0,16283
16283,345,691,2064405,0,16284
16284,345,691,2064418,0,16285
16285,345,691,2064422,0,16286
16286,345,946,2064524,0,16287
16287,345,947,2064698,0,16288
16288,345,95,2064829,0,16289
16289,242,913,2065016,0,16290
16290,103,386,2065415,0,16291
16291,103,345,2065470,0,16292
16292,103,948,2065517,0,16293
16293,901,482,2068208,0,16294
16294,901,41,2068303,0,16295
16295,884,194,2069037,0,16296
16296,884,913,2069196,0,16297
16297,189,712,2069481,0,16298
16298,67,683,2070512,0,16299
16299,801,768,2071139,0,16300
16300,801,768,2071190,0,16301
16301,473,620,2078817,0,16302
16302,194,283,2085010,0,16303
16303,638,51,2085796,0,16304
16304,903,933,2086838,0,16305
16305,903,679,2086876,0,16306
16306,830,454,2087302,0,16307
16307,830,924,2087530,0,16308
16308,857,72,2087542,0,16309
16309,184,928,2087717,0,16310
16310,32,375,2087821,0,16311
16311,32,375,2087857,0,16312
16312,174,679,2087892,0,16313
16313,928,184,2087925,0,16314
16314,41,901,2087971,0,16315
16315,484,770,2088031,0,16316
16316,32,940,2088048,0,16317
16317,809,573,2088391,0,16318
16318,599,41,2088396,0,16319
16319,599,41,2088883,0,16320
16320,765,568,2089001,0,16321
16321,599,41,2089111,0,16322
16322,621,774,2089863,0,16323
16323,393,263,2089883,0,16324
16324,621,774,2089886,0,16325
16325,621,686,2089985,0,16326
16326,626,738,2090027,0,16327
16327,944,393,2090035,0,16328
16328,462,675,2090094,0,16329
16329,949,27,2090509,0,16330
16330,913,814,2090578,0,16331
16331,913,797,2090611,0,16332
16332,913,51,2090641,0,16333
16333,72,857,2090642,0,16334
16334,913,41,2090654,0,16335
16335,913,242,2090692,0,16336
16336,913,884,2090786,0,16337
16337,915,901,2090879,0,16338
16338,474,679,2090881,0,16339
16339,830,913,2090951,0,16340
16340,913,830,2090995,0,16341
16341,199,445,2091065,0,16342
16342,462,913,2091072,0,16343
16343,474,847,2091080,0,16344
16344,400,396,2091110,0,16345
16345,913,462,2091150,0,16346
16346,708,834,2091153,0,16347
16347,915,928,2091200,0,16348
16348,462,913,2091362,0,16349
16349,915,393,2091404,0,16350
16350,949,199,2091416,0,16351
16351,913,462,2091568,0,16352
16352,400,823,2091636,0,16353
16353,462,913,2091740,0,16354
16354,400,517,2091858,0,16355
16355,679,903,2091937,0,16356
16356,727,638,2092089,0,16357
16357,679,474,2092160,0,16358
16358,679,404,2092291,0,16359
16359,400,819,2092342,0,16360
16360,915,654,2092358,0,16361
16361,400,639,2092527,0,16362
16362,27,949,2092652,0,16363
16363,27,184,2092676,0,16364
16364,770,484,2093014,0,16365
16365,913,462,2093087,0,16366
16366,770,173,2093159,0,16367
16367,915,437,2093472,0,16368
16368,915,886,2093523,0,16369
16369,400,676,2093548,0,16370
16370,296,194,2093560,0,16371
16371,224,873,2093595,0,16372
16372,296,445,2093641,0,16373
16373,915,862,2093658,0,16374
16374,400,673,2093714,0,16375
16375,620,473,2093787,0,16376
16376,913,950,2093808,0,16377
16377,915,841,2093818,0,16378
16378,913,638,2093866,0,16379
16379,913,548,2093962,0,16380
16380,400,700,2093999,0,16381
16381,638,913,2094006,0,16382
16382,638,913,2094033,0,16383
16383,781,233,2094199,0,16384
16384,915,823,2094212,0,16385
16385,474,679,2094255,0,16386
16386,734,617,2094306,0,16387
16387,915,901,2094307,0,16388
16388,283,194,2094445,0,16389
16389,254,408,2095304,0,16390
16390,254,874,2095355,0,16391
16391,254,308,2095368,0,16392
16392,462,913,2095449,0,16393
16393,951,474,2095682,0,16394
16394,928,915,2096055,0,16395
16395,768,801,2097095,0,16396
16396,437,625,2097625,0,16397
16397,474,951,2097667,0,16398
16398,915,928,2098070,0,16399
16399,599,68,2098158,0,16400
16400,68,173,2098180,0,16401
16401,68,599,2098210,0,16402
16402,599,68,2098346,0,16403
16403,68,599,2098511,0,16404
16404,70,400,2098516,0,16405
16405,679,949,2098562,0,16406
16406,599,68,2098620,0,16407
16407,68,599,2098795,0,16408
16408,599,68,2098927,0,16409
16409,68,599,2098982,0,16410
16410,36,834,2099012,0,16411
16411,36,940,2099054,0,16412
16412,242,913,2099068,0,16413
16413,599,68,2099127,0,16414
16414,586,308,2099140,0,16415
16415,68,599,2099171,0,16416
16416,68,375,2099298,0,16417
16417,599,68,2099340,0,16418
16418,586,538,2099410,0,16419
16419,308,586,2099428,0,16420
16420,68,599,2099435,0,16421
16421,599,68,2099660,0,16422
16422,68,599,2099797,0,16423
16423,884,913,2099885,0,16424
16424,942,72,2099923,0,16425
16425,599,68,2099925,0,16426
16426,68,599,2100037,0,16427
16427,599,68,2100206,0,16428
16428,189,712,2100212,0,16429
16429,36,189,2100265,0,16430
16430,68,599,2100381,0,16431
16431,599,68,2100464,0,16432
16432,68,599,2100487,0,16433
16433,830,549,2100498,0,16434
16434,355,194,2100751,0,16435
16435,599,68,2100767,0,16436
16436,68,599,2100891,0,16437
16437,355,296,2100935,0,16438
16438,355,316,2100963,0,16439
16439,942,454,2101015,0,16440
16440,189,579,2101153,0,16441
16441,599,68,2101243,0,16442
16442,189,868,2101270,0,16443
16443,68,599,2101347,0,16444
16444,103,853,2101394,0,16445
16445,283,853,2101410,0,16446
16446,189,862,2101447,0,16447
16447,189,735,2101472,0,16448
16448,189,735,2101476,0,16449
16449,189,735,2101482,0,16450
16450,676,400,2101532,0,16451
16451,103,52,2101552,0,16452
16452,103,599,2101611,0,16453
16453,599,68,2101669,0,16454
16454,599,103,2101684,0,16455
16455,189,682,2101689,0,16456
16456,189,802,2101907,0,16457
16457,68,599,2101924,0,16458
16458,103,599,2101986,0,16459
16459,103,831,2102009,0,16460
16460,830,952,2102075,0,16461
16461,599,68,2102241,0,16462
16462,953,265,2102247,0,16463
16463,220,103,2102250,0,16464
16464,599,103,2102264,0,16465
16465,68,599,2102312,0,16466
16466,953,85,2102363,0,16467
16467,103,599,2102398,0,16468
16468,953,954,2102405,0,16469
16469,950,913,2102531,0,16470
16470,599,103,2102556,0,16471
16471,950,260,2102567,0,16472
16472,599,68,2102646,0,16473
16473,103,599,2102714,0,16474
16474,68,599,2102721,0,16475
16475,654,915,2102818,0,16476
16476,183,289,2102844,0,16477
16477,128,715,2102896,0,16478
16478,952,830,2102919,0,16479
16479,183,769,2102922,0,16480
16480,599,68,2103058,0,16481
16481,599,103,2103069,0,16482
16482,103,599,2103424,0,16483
16483,654,620,2103449,0,16484
16484,498,194,2103887,0,16485
16485,654,632,2103974,0,16486
16486,68,599,2104155,0,16487
16487,338,454,2104176,0,16488
16488,950,429,2104307,0,16489
16489,103,306,2104319,0,16490
16490,590,835,2104344,0,16491
16491,950,517,2104363,0,16492
16492,632,654,2104386,0,16493
16493,950,588,2104409,0,16494
16494,599,68,2104464,0,16495
16495,103,886,2104490,0,16496
16496,725,928,2104514,0,16497
16497,654,632,2104571,0,16498
16498,68,599,2104635,0,16499
16499,473,620,2104700,0,16500
16500,632,654,2104725,0,16501
16501,498,389,2104861,0,16502
16502,949,679,2104911,0,16503
16503,599,68,2104943,0,16504
16504,654,632,2104952,0,16505
16505,103,598,2105043,0,16506
16506,103,929,2105073,0,16507
16507,509,513,2105144,0,16508
16508,509,272,2105169,0,16509
16509,212,439,2105191,0,16510
16510,632,654,2105237,0,16511
16511,942,42,2105260,0,16512
16512,42,339,2105272,0,16513
16513,738,626,2105290,0,16514
16514,42,573,2105333,0,16515
16515,68,599,2105334,0,16516
16516,212,765,2105374,0,16517
16517,42,445,2105395,0,16518
16518,573,42,2105426,0,16519
16519,42,922,2105430,0,16520
16520,586,308,2105454,0,16521
16521,42,41,2105522,0,16522
16522,586,952,2105614,0,16523
16523,599,68,2105623,0,16524
16524,68,599,2105655,0,16525
16525,42,72,2105678,0,16526
16526,72,42,2105869,0,16527
16527,42,194,2105954,0,16528
16528,599,68,2105971,0,16529
16529,42,738,2106012,0,16530
16530,68,599,2106098,0,16531
16531,42,632,2106166,0,16532
16532,42,955,2106220,0,16533
16533,42,291,2106244,0,16534
16534,168,400,2106270,0,16535
16535,103,841,2106280,0,16536
16536,168,834,2106301,0,16537
16537,42,353,2106339,0,16538
16538,103,799,2106351,0,16539
16539,42,767,2106452,0,16540
16540,42,263,2106503,0,16541
16541,289,183,2106518,0,16542
16542,289,835,2106557,0,16543
16543,42,600,2106609,0,16544
16544,841,915,2106624,0,16545
16545,212,678,2106627,0,16546
16546,835,289,2106733,0,16547
16547,263,42,2106734,0,16548
16548,42,263,2106832,0,16549
16549,599,68,2106893,0,16550
16550,263,42,2106963,0,16551
16551,42,952,2106977,0,16552
16552,68,599,2107005,0,16553
16553,42,132,2107036,0,16554
16554,481,769,2107049,0,16555
16555,103,63,2107078,0,16556
16556,42,302,2107099,0,16557
16557,498,686,2107145,0,16558
16558,103,917,2107174,0,16559
16559,498,823,2107175,0,16560
16560,302,42,2107189,0,16561
16561,481,768,2107192,0,16562
16562,768,393,2107416,0,16563
16563,768,481,2107437,0,16564
16564,777,317,2107437,0,16565
16565,777,59,2107560,0,16566
16566,704,901,2107642,0,16567
16567,103,525,2107700,0,16568
16568,599,68,2107703,0,16569
16569,263,393,2107770,0,16570
16570,103,525,2107833,0,16571
16571,68,599,2107988,0,16572
16572,404,679,2108008,0,16573
16573,103,525,2108054,0,16574
16574,853,283,2108054,0,16575
16575,393,263,2108068,0,16576
16576,103,525,2108080,0,16577
16577,103,525,2108116,0,16578
16578,853,103,2108129,0,16579
16579,103,525,2108139,0,16580
16580,103,525,2108195,0,16581
16581,103,525,2108223,0,16582
16582,289,835,2108255,0,16583
16583,599,68,2108266,0,16584
16584,393,263,2108308,0,16585
16585,41,42,2108341,0,16586
16586,68,599,2108396,0,16587
16587,41,913,2108421,0,16588
16588,103,525,2108428,0,16589
16589,103,525,2108461,0,16590
16590,103,525,2108505,0,16591
16591,103,525,2108557,0,16592
16592,103,853,2108628,0,16593
16593,103,525,2108693,0,16594
16594,103,525,2108735,0,16595
16595,183,289,2108773,0,16596
16596,183,956,2108819,0,16597
16597,599,68,2108823,0,16598
16598,103,525,2108877,0,16599
16599,103,525,2108923,0,16600
16600,103,525,2108979,0,16601
16601,68,599,2109019,0,16602
16602,103,525,2109077,0,16603
16603,103,525,2109155,0,16604
16604,103,525,2109236,0,16605
16605,777,840,2109238,0,16606
16606,103,525,2109311,0,16607
16607,103,525,2109362,0,16608
16608,859,325,2109464,0,16609
16609,103,525,2109488,0,16610
16610,599,68,2109503,0,16611
16611,19,525,2109525,0,16612
16612,19,525,2109560,0,16613
16613,859,400,2109564,0,16614
16614,308,586,2109599,0,16615
16615,859,189,2109635,0,16616
16616,68,599,2109641,0,16617
16617,19,654,2109734,0,16618
16618,400,70,2109835,0,16619
16619,777,429,2109849,0,16620
16620,400,676,2109883,0,16621
16621,400,168,2109914,0,16622
16622,525,103,2109933,0,16623
16623,19,957,2109960,0,16624
16624,733,502,2109993,0,16625
16625,599,68,2109994,0,16626
16626,733,626,2110029,0,16627
16627,777,721,2110094,0,16628
16628,19,525,2110097,0,16629
16629,103,525,2110114,0,16630
16630,68,599,2110119,0,16631
16631,19,859,2110143,0,16632
16632,400,859,2110145,0,16633
16633,103,525,2110147,0,16634
16634,19,525,2110168,0,16635
16635,19,525,2110210,0,16636
16636,19,525,2110278,0,16637
16637,859,400,2110311,0,16638
16638,97,934,2110340,0,16639
16639,97,847,2110361,0,16640
16640,400,859,2110374,0,16641
16641,19,859,2110411,0,16642
16642,19,525,2110450,0,16643
16643,19,525,2110464,0,16644
16644,199,949,2110471,0,16645
16645,67,917,2110541,0,16646
16646,733,859,2110605,0,16647
16647,19,924,2110640,0,16648
16648,733,835,2110709,0,16649
16649,599,68,2110821,0,16650
16650,19,598,2111002,0,16651
16651,103,957,2111049,0,16652
16652,777,513,2111113,0,16653
16653,19,711,2111165,0,16654
16654,626,738,2111464,0,16655
16655,626,733,2111470,0,16656
16656,68,599,2111901,0,16657
16657,103,345,2111991,0,16658
16658,199,212,2112001,0,16659
16659,952,42,2112061,0,16660
16660,928,915,2112199,0,16661
16661,933,903,2112225,0,16662
16662,52,103,2112315,0,16663
16663,103,52,2112391,0,16664
16664,599,68,2112525,0,16665
16665,189,859,2112527,0,16666
16666,454,830,2112580,0,16667
16667,551,859,2112647,0,16668
16668,454,338,2112723,0,16669
16669,189,859,2112749,0,16670
16670,830,454,2112756,0,16671
16671,277,254,2112761,0,16672
16672,952,586,2113101,0,16673
16673,297,283,2113148,0,16674
16674,454,830,2113175,0,16675
16675,242,454,2113287,0,16676
16676,770,454,2113574,0,16677
16677,770,788,2113678,0,16678
16678,958,959,2113855,0,16679
16679,958,959,2113865,0,16680
16680,67,282,2113882,0,16681
16681,958,704,2113930,0,16682
16682,644,378,2113972,0,16683
16683,687,473,2114313,0,16684
16684,687,473,2114334,0,16685
16685,884,928,2114366,0,16686
16686,621,830,2114399,0,16687
16687,687,836,2114429,0,16688
16688,884,556,2114527,0,16689
16689,830,621,2114541,0,16690
16690,621,768,2114546,0,16691
16691,830,454,2114632,0,16692
16692,770,768,2114652,0,16693
16693,924,686,2114670,0,16694
16694,770,960,2114704,0,16695
16695,770,599,2114773,0,16696
16696,103,931,2114848,0,16697
16697,704,958,2114880,0,16698
16698,928,884,2114904,0,16699
16699,768,770,2115073,0,16700
16700,884,928,2115142,0,16701
16701,513,777,2115170,0,16702
16702,770,768,2115198,0,16703
16703,928,884,2115478,0,16704
16704,277,770,2115559,0,16705
16705,884,928,2115680,0,16706
16706,517,400,2115815,0,16707
16707,517,950,2115845,0,16708
16708,34,768,2115891,0,16709
16709,517,950,2115926,0,16710
16710,928,884,2116148,0,16711
16711,454,770,2116244,0,16712
16712,454,830,2116257,0,16713
16713,599,770,2116291,0,16714
16714,19,654,2116348,0,16715
16715,884,928,2116406,0,16716
16716,770,454,2116429,0,16717
16717,770,599,2116448,0,16718
16718,19,924,2116480,0,16719
16719,950,454,2116482,0,16720
16720,599,770,2116494,0,16721
16721,950,454,2116561,0,16722
16722,454,950,2116594,0,16723
16723,950,454,2116644,0,16724
16724,770,599,2116646,0,16725
16725,454,950,2116733,0,16726
16726,950,454,2116817,0,16727
16727,781,721,2116902,0,16728
16728,940,32,2116990,0,16729
16729,923,721,2117009,0,16730
16730,830,454,2117033,0,16731
16731,454,950,2117106,0,16732
16732,454,830,2117149,0,16733
16733,950,454,2117181,0,16734
16734,928,884,2117184,0,16735
16735,454,950,2117211,0,16736
16736,859,400,2117329,0,16737
16737,32,940,2117335,0,16738
16738,950,454,2117346,0,16739
16739,859,733,2117361,0,16740
16740,884,928,2117404,0,16741
16741,626,681,2117405,0,16742
16742,19,859,2117420,0,16743
16743,859,551,2117428,0,16744
16744,42,952,2117428,0,16745
16745,376,687,2117453,0,16746
16746,625,437,2117460,0,16747
16747,454,950,2117502,0,16748
16748,42,794,2117510,0,16749
16749,19,859,2117532,0,16750
16750,19,859,2117554,0,16751
16751,626,915,2117581,0,16752
16752,19,711,2117860,0,16753
16753,950,454,2117866,0,16754
16754,36,940,2117911,0,16755
16755,454,950,2117974,0,16756
16756,950,454,2118013,0,16757
16757,19,711,2118028,0,16758
16758,36,189,2118038,0,16759
16759,454,950,2118058,0,16760
16760,599,770,2118067,0,16761
16761,928,884,2118068,0,16762
16762,770,599,2118155,0,16763
16763,704,140,2118157,0,16764
16764,19,859,2118296,0,16765
16765,19,711,2118334,0,16766
16766,725,928,2118403,0,16767
16767,425,765,2118440,0,16768
16768,884,928,2118615,0,16769
16769,928,334,2118710,0,16770
16770,679,949,2118917,0,16771
16771,859,626,2118961,0,16772
